index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct
5540,Classic Aluminium Pressure Cooker - CL3T,"Kitchen, Garden & Pets",Cookware & Non Stick,Hawkins,1368.0,1425.0,Pressure Cookers,4.3,"The Classic is Hawkins’ largest-selling, most popular range of pressure cookers, perhaps because of its attractive combination of features, benefits and price. This range was the first to be introduced by Hawkins and has been kept up to date by numerous innovations and improvements over the years. The latest improvement, introduced in 2005, is a superior pressure regulating system that controls pressure to a narrower, more efficient range, reduces sprouting of frothy foods (such as dal) and is easier to insert and remove. The safety valve is located under the lid handle bar so that when it operates the steam is safely deflected downwards. The gasket has minimum exposure to steam inside the cooker, does not rub every time the product is opened and closed, so lasts longer. Suitable for gas, electric, ceramic and halogen cooktops. It comes with stay-cool handles. Fixed sturdy pivot does not put pressure on the plastic handles as it is a part of the metal handle itself. Thus handles last longer. Recommended for use on gas stoves. Ideal to cook for 3 or 4 persons.",1368.0,1368.0,4.0
5550,"Bonechina Milk Mug - Blue, Pisces Print","Kitchen, Garden & Pets",Crockery & Cutlery,Claycraft,145.0,145.0,"Cups, Mugs & Tumblers",3.0,"Enjoy your beverages along with these various designs. Presenting to you the best and classic designs along with a variety of colours. This product will enhance your crockery collection and will become a style statement for you. The designs are new, quirky, classy, up-to-date and are a must-buy for you.",145.0,145.0,0.0
5560,Shot Glass - Plaza Shot,"Kitchen, Garden & Pets",Crockery & Cutlery,Ocean,739.0,1134.0,Glassware,1.0,Keep these glasses brand new by avoiding the glass contact with a bottle. Never scoop anything with these glasses. Never pile the glasses on the top of one another. Never stack the glasses. Never put any cutlery in the glasses.,739.0,739.0,34.832451499118164
5561,"Kitchen Tools Set With Holder Made Of Bamboo Wood - Spatula, Ladle, Turner","Kitchen, Garden & Pets",Kitchen Accessories,Bamboooz,349.0,999.0,"Strainer, Ladle, Spatula",3.9,"Prepare dishes easily by bringing home the Kitchen Tools Set (Spatula-Ladle-Turner) with Holder from Bamboooz. This set of 3 wooden cooking tools is 100% boiled and treated for infestation-free life, which makes the product very safe to use. Safety is a key parameter for any tool used for cooking, and this set is no exception. No chemicals are used for smoothening or enhancing the look of the product.
This makes it very natural and eco-friendly. Convenience blends with contemporary design in this complete cooking tools set. Along with being a high utility product, it comes with a bamboo finish that makes it look elegant. So, stir up scrumptious meals with efficiency by using this kitchen tools set.",349.0,349.0,65.06506506506507
5581,"Stainless Steel Lunch Box/Tiffin Set - Blue, BB 577 1","Kitchen, Garden & Pets",Storage & Accessories,Tedemei,829.0,995.0,Lunch Boxes,3.3,"Easily pack lunch for your loved ones with this large blue-white lunch box by Tedemei. Made of high-quality stainless steel on the inside, the lunch box is sturdy, durable, and easy to clean. On the outside, the box is made of high-quality plastic. The lunch box is airtight which helps in keeping the food fresh for long. With three layers, the box allows packing different food items separately. The lunch box features a sleek handle design making it easy to open and close the lid as well as carry it. The box has a catchy design which makes it an excellent gifting item as well.",829.0,829.0,16.683417085427134
5585,Ivory Glass Bottle - Multicolour Squares,"Kitchen, Garden & Pets",Storage & Accessories,Treo,190.0,190.0,Water & Fridge Bottles,3.9,"Glass has almost zero rates of chemical interaction thus ensures strength, aroma and flavour. Exclusive airtight, leak resistant lid safeguards from spoilage and bacteria.It is ideal for storing milk, juice, water, lassi, cold coffee etc. Treo by Milton is synonymous with elegant and utilitarian glassware, handpicked from the finest furnaces in the world. Created with the perfect cuts to suit Indian tastes, these glass items are made to keep your guests talking while being functional additions to your home.",190.0,190.0,0.0
5605,"Glass Set - Whiskey, Camilo","Kitchen, Garden & Pets",Crockery & Cutlery,Soogo,270.0,270.0,Glassware,4.8,"This glass displays an elegant sense of style with its fine lines that blend the modern with the classic. It sits comfortably in the hand, which enhances the pleasure of drinking. It is suitable for drinking juices, cold drinks and water. These glasses are strong, durable and fit for serving at parties or can be used at home for daily use.",270.0,270.0,0.0
5609,"Medium Strainer - Stainless Steel with Plastic Handle, Multicolour","Kitchen, Garden & Pets",Kitchen Accessories,Crystal,139.0,150.0,"Strainer, Ladle, Spatula",4.3,"Crystal Strainer Stainless Steel Medium is finished of supreme grade of stainless steel which is ergonomically considered with high quality. It is suitable, flexible, and economical and has a double mesh bottom catching all your lumps and chunks of food. This is the great size strainer for all your desires with this set of mesh strainers. It is completed from stainless steel mesh which will not rust. The utensil has a high superiority plan with a resilient stainless steel finish.",139.0,139.0,7.333333333333333
5615,Mug Chain Coffee Mugs - Super S360,"Kitchen, Garden & Pets",Crockery & Cutlery,Claycraft,379.0,499.0,"Cups, Mugs & Tumblers",3.8,"Presenting to you the artistically designed and printed tea/coffee cups that come in a set of 6. These Bone China cups come in a variety of designs, colours, shapes & sizes. The width and shape of the handle are designed specifically to get comfort, style and elegance, all in one. Serve hot tea and beverages to your guests in these multicoloured variety cup sets.",379.0,379.0,24.04809619238477
5621,Secret Garden Curry Bowls,"Kitchen, Garden & Pets",Crockery & Cutlery,Corelle,1560.0,1560.0,Plates & Bowls,4.0,"It is made of patented vitrelle 3 layer glass, space saving, non-porous. It is break, crack & chip resistant. It is stackable and lightweight. It is stain resistant. The special application method fuses the patterns into the base glass. The designs are therefore long lasting and will not fade, even after years of use. It has a white base with a green leaf pattern on its sides.",1560.0,1560.0,0.0
5624,"Traditional Pure Iron Chapati Tawa - Classic, 12 Inch","Kitchen, Garden & Pets",Cookware & Non Stick,Trm,519.0,795.0,Tawa & Sauce Pan,4.0,TRM Traditional Pure Iron Chapati Tawa Classic is made from pure iron which makes it durable. It has a spiral bottom which helps in evenly distributing heat for consistent cooking. This iron tawa heats up quickly and uniformly. It has a strong and fitting handle does not become loose over time and gives an easy grip. It is easy to clean and maintain. Make your cooking hassle-free without creating any mess.,519.0,519.0,34.71698113207547
5637,Borosilicate Glass Rectangular Lunch Box/Tiffin Box - Sea Green,"Kitchen, Garden & Pets",Storage & Accessories,BB Home,479.0,579.0,Lunch Boxes,4.0,"These BB Home borosilicate lunch box with fork & spoon are crafted and manufactured to bring the best of the quality, clarity in glass and shine for elegance. These borosilicate lunch boxes are very superior in quality with high wall thickness and with a heavy bottom to flaunt your style and elegance to your guest at the first impression. These borosilicate lunch boxes are manufactured with high precision to ensure no wobbling on the rim or bottom of the glass. These are 100% food grade and dishwasher safe.These are airtight borosilicate lunch box with high-quality gasket fitted on the lid to ensure freshness of food stored inside. It can withstand up to 400-degree celsius temperature. It can be used in the microwave, OTG/oven or even it can be placed inside the electric cooker to cook your delicious food. These borosilicate mixing bowls come with coloured lids which are 100% food grade and BPA free. These mixing bowls are freezer safe as well. BB Home products are always high quality and at a very competitive price compared to other branded products in the market. So, when you get the best or better than the brands available in the market at a lower cost, you save money and get the best quality product for your use.",479.0,479.0,17.271157167530223
5638,Stainless Steel Tope - Flat Bottom,"Kitchen, Garden & Pets",Cookware & Non Stick,Kitchen Essentials,399.0,635.0,Cook And Serve,4.0,"This Tope from the Kitchen Essentials is made from the high-quality stainless steel and is ideal for both, heating and cooking of food on regular basis with convenience. It has a flat bottom which makes it sturdy.",399.0,399.0,37.16535433070866
5645,"Chai/Opalware Coffee Cup & Saucer Set - Regular, English Lavender","Kitchen, Garden & Pets",Crockery & Cutlery,LaOpala,449.0,495.0,"Cups, Mugs & Tumblers",3.2,"It is ideal for serving guests and home use. Laopala is the brand that is an essential part of our lives. At home or in the office, it is the symbol of elegance, creativity, and reliability with its wide product range, functionality, innovative perspective, distinctive designs and 80 years of experience. Enhance the beauty of your in-house bar or your kitchen with this perfectly crafted crockery.",449.0,449.0,9.292929292929292
5648,"Water Jug with Glass - Stainless Steel, Green, Lemon Set","Kitchen, Garden & Pets",Storage & Accessories,DP,1030.0,1030.0,Water & Fridge Bottles,3.9,"Make your special occasions count with this unique looking water jug to serve your guests. The jug has a smart design to offer a smart look. It is made of high-quality stainless steel for high strength and durability. The jug has a wide mouth for filling water, while the cap of the jug has a nozzle which lets the water flow out of the jug freely. The jug has an ergonomic handle to offer a strong grip. The water jug comes with 4 cups inside it and can store up to 1. 6 lt. of water.",1030.0,1030.0,0.0
5652,"Steel Lunch/Tiffin Box Set With Plate & Bag - Small Plus, Mid Day","Kitchen, Garden & Pets",Steel Utensils,NanoNine,499.0,684.0,Steel Lunch Boxes,3.2,"NanoNine Mid Day Pack Stainless Steel double wall insulated lunch pack is designed to keep hot food fresh and retain aroma and taste longer. Compact Design of the tiffin helps to carry it with convenience. Optimum for 1 person meal. The airtight lid of the lunch box keeps food fresh for hours also making it Leak Proof. Now carry your lunch in this leak-proof tiffin box without any spillages or leakages. Lunch Pack is made with Rust Free and Corrosion Resistant Stainless Steel Double wall body and Insulated with PUF coating between the walls to prevent heat & nutrition loss.Made out of special material, Mid Day bag has a protective layer which is completely washable. Tiffin Box is specially designed to be lightweight for easy handling. Instantly transfer the Steamy Hot Content into the Tiffin to its full capacity, place the partition plate and close the lid without delay. Do not open multiple times and store in Non AC Environment. *Unbreakable Guarantee on Lid. Everyone craves for hot food especially when it's homemade. NanoNine Tiffiny Meal Pack is here to provide just that. Enjoy the same taste and freshness as you get at home in spite of being away from home. Specially designed double wall strong and sturdy Tiffiany Meal Pack is made of non-magnetic stainless steel and coated with best quality polyurethane.NanoNine takes pride in bringing Innovative Products that ""Makes Life Simpler"".  It provides you with a high-quality stainless steel insulated utensils, tableware and dinnerware. The product range includes casseroles, tiffin's, lunch boxes, Tea Pots, bottle set.",499.0,499.0,27.046783625730995
