index,product,category,sub_category,brand,sale_price,market_price,type,rating,description,rating_clean
6296,"Juice - Berries, Aloevera",Beverages,Fruit Juices & Drinks,Alo Frut,40.0,40.0,Juices,,"Alo Frut as the brand name suggests is the most refreshing and healthy fusion of aloe vera gel juice and pulp fruit blend. Aloe vera is known worldwide as a rich source of vitamins, minerals and essential amino acids. This is a unique fusion of health and teste. Go ahead, have it. We will keep making more.",
6328,Soft Drink - Lemon,Beverages,Energy & Soft Drinks,7 Up,145.8,180.0,Cold Drinks,4.3,7UPs sparkling and crisp lemon and lime flavour keeps you positive and confident against all odds. It aims to connect with people whoÂ chooseÂ to be their natural self and stand out in the crowd.Â 7UPÂ celebrates the Hum toh hain like this! attitude of consumers.,4.3
6338,Native Haat - Shikanji,Beverages,Fruit Juices & Drinks,Rasna,60.0,70.0,Syrups & Concentrates,3.9,Instant Shikanji drink concentrate mix. No need to add sugar. It has no chemicals. It is all natural. Can be made in just 5 seconds. It helps energize the body. Maintains water balance in the body. Helps healthy functioning of immune system. Fortified with 21 vitamins minerals glucose.,3.9
6371,Green Tea - Tulsi & Pomegranate,Beverages,Tea,ORGANIC INDIA,194.0,194.0,Green Tea,4.3,"Helps You Relax-Reduces Stress.Strengthens The Immune System.Abundent.Keeps You Going-Boosts Stamina.Helps You Fight Illness,Cough & Cold.",4.3
6380,Kimaya White Tea,Beverages,Tea,Teamonk,315.0,525.0,Exotic & Flavoured Tea,5.0,"In the Himalayan snows and high, sharp mountains, are plucked these deistic two leaves and a bud, which undergo gentle processing to produce this gourmet white tea, and exude a hue which can only be divine, thus justifying its name Kimaya, which means Divinity in Sanskrit. The buds are glorified under the winter sun and emanate a natural flavour with a pleasant aftertaste. Rich in antioxidants as well as other healthful minerals, it has a rich body and savoury aroma.",5.0
6427,Juicy+ Orange Fruit Drink,Beverages,Energy & Soft Drinks,Fanta,40.0,40.0,Cold Drinks,4.2,Your favourite orangey Fanta now with natural orange juice. Experience the kick and wickedness of a thousand bubbles. Make dull moments 'Less serious' with the excitingly fruity Fanta. Enjoy the lively Fanta taste with meals or on the go. Grab a share pack and let the Fanta fun never end!,4.2
6511,Go Mixed Fruit Mania - Active Hydration Drink With Zero Sugar & No Preservatives,Beverages,Fruit Juices & Drinks,Shunya,60.0,60.0,Juices,3.9,"Ride the hydration wave with a flavourful burst of Shunya Go Mixed Fruit Mania! It's a delectable blend of some of your favourite all-natural fruity flavours. The unique sweet flavour of guava complements the sour yet sweet flavour of pomegranate, while the tangy orange adds a kick to the mix, as the rich flavour of banana brings it all together. Our beverages are made with 0 calories, 0 sugar, 0 preservatives, and naturally sweetened with stevia. We skipped all the nasty stuff like artificial sweeteners, colours and flavours and kept all things good – like the great taste!
We loaded our drinks with the goodness 4 super herbs –

Ashwagandha - for a boost of energy that also keeps you stress-free
Brahmi - a tonic for the brain
Khus - to help regulate body temperature and
Kokum - that adds anti-ageing properties to the mix.

We took everyday hydration to the next level and packed it with vitamins (50% of your RDA), electrolytes like Calcium, Magnesium and Zinc (20% of your RDA), Himalayan Pink Salt with 84 trace minerals, and immunity-boosting antioxidants. We like to keep things moving! Guilt free, sugar-free, active hydration for whatever you’re doing. Whether you’re running a marathon or just jumping out of bed, we’re here cheering you on. Feeling healthy just got a lot easier and way tastier.",3.9
6517,Tender Coconut Water,Beverages,Fruit Juices & Drinks,Cocojal,270.0,270.0,Juices,,"Cocojal Tender Coconut Water is bottled natural coconut water which packs all the goodness of natural coconut water. Added to antioxidants, which has anti-ageing properties this refreshing taste and the delicate sweetness make it an obvious and definitely healthier alternative than cold drinks and sodas. In fact, if you feel drained and lack energy, this will replenish the electrolytes. A glass of this sweet delicate drink after lunch can be really good for your health. Of course, you can also create an exotic mocktail or a fruit punch and serve it to your guests on a hot summer day.",
6591,Energy Drink,Beverages,Energy & Soft Drinks,Red Bull,381.0,435.0,Sports & Energy Drinks,4.3,"RED BULL GIVES YOU WINGS In 1987, Red Bull not only launched a completely new product, but it also created a whole new product category — energy drinks. From day one, Red Bull has been giving wings to people and ideas, setting many milestones in sports and culture. When To Drink Red Bull is appreciated worldwide by top athletes, busy professionals, university students and travellers on long journeys.
What's Inside The Can Caffeine: Caffeine was already known by ancient civilisations. They consumed it from natural sources like tea, coffee, cacao beans and cola nuts and appreciated its stimulating effects on the human body.
Taurine: Taurine is an amino acid, naturally occurring in the human body and present in the daily diet. It is involved in a wide range of biological processes.
B-group vitamins: Vitamins are essential micronutrients that are required for maintaining normal body functions. B-group vitamins play an important role in energy metabolisms, such as the build-up and breakdown of carbohydrates and protein. Sugars: Red Bull Energy Drink is made with sugar sourced from sugar beets.
Alpine Water: Naturally, water is the main ingredient of Red Bull. Sustainability Red Bull is very aware of its environmental responsibility and is constantly striving for improvement. Red Bull has made a conscious decision to use 100% recyclable aluminium cans, and we developed our Red Bull Coolers which use up to 45% less energy than conventional fridges.",4.3
6604,Organics Premium Green Tea,Beverages,Tea,18 Herbs,260.0,260.0,Green Tea,3.5,"18 herbs green tea bags are successful in lowering ldl cholesterol levels, inhibiting the abnormal arrangement of blood clots preventing thrombosis (the formation of abnormal blood clots) which is the leading reason for heart attacks and strokes. This tea is well-off in catechin polyphenols. It slowly and naturally helps to reach your weight loss goal.
18 Herbs Organics is a Madurai, South India, based wellness company focusing on research, development and manufacturing of organic health and beauty products. All our products are eco-friendly and sustainable by design. We choose our herbs from either our own organic farms or certified organic farms that are under our strict supervision.
At 18 Herbs, we reject factory-based farming in favour of organic and sustainable practices whose goal is to leave the earth better than when we found it. We work with a network of small farmers across South India, all committed to growing the highest-quality, natural, non-GMO fruits and herbs that are healthy and do not harm our consumers. We are against animal testing, use of chemicals and synthetic preservatives.",3.5
6665,"Santra, Orange Juice",Beverages,Fruit Juices & Drinks,Paper Boat,110.0,110.0,Juices,,"Remember the little window between breakfast and recess? That uncalled for echo of ‘krrrr’ from our stomachs while we were still paying attention in the math class (one can only try) It is only then we understood the true value of oranges packed in the blue Tupperware dabba (Ma’s prized possession). Day after day, we’d carry this powerhouse of Vitamins with us and let its juicy freshness take over during those small gaps between the classes and keep us well fed till lunch break a few hours later. It’s been many moons now, but even to this day, a bit of this citrus wonder transports me to a carefree time where Ma packed thoughtful dabbas and we actually got breaks to replenish ourselves. Ah, the sweet old days!
Paper Boat Orange takes back on a nostalgic ride. Made with Nagpuri Oranges, it gives you an unparalleled fresh and juicy taste.
Not only tasty but also tasty, oranges are packed with health benefits and great for our immune system. 
At Paper Boat, we do use add colours, preservatives, or GMOs.",
6674,Green Tea & Lemon,Beverages,Tea,Organic Tattva,152.0,160.0,Tea Bags,2.8,"Organic Green Tea with a twist of lemon is best known for its fresh fragrance and soothing properties. Lemon is an ideal digestive tonic with added benefits, This tea has no preservatives and it is USDA certified organic.",2.8
6721,Diagud SR Food Supplement Powder - Supportive Diet Plan For Diabetics,Beverages,"Health Drink, Supplement",Bionova,360.0,360.0,Diabetic Drinks,1.0,"Bionova Diabetic Food supplement is a complex carbohydrate supplement that is specially formulated for diabetic and prediabetic patients. This formulation works by maintaining the optimum glycemic response and thereby keeps the blood glucose levels at normal levels. Bionova diabetic food supplement works by increasing insulin sensitivity, reducing the blood glucose levels and triglycerides levels. The vitamins present in this supplement prevent diabetic neuropathy and diabetic retinopathy. This health supplement is rich in antioxidants like alpha-lipoic acid (ALA), vitamin C and folate that prevent oxidative stress-induced diabetic complications.
Some of the vital nutrients present in Bionova diabetic food supplement include maltodextrin, ragi malt, fructose powder, soy protein isolate, whey protein isolate, calcium caseinate, milk solids, potassium chloride, multivitamins, minerals, fructooligosaccharides, psyllium husk powder, L-carnitine, inositol, alpha-lipoic acid (ALA), coenzyme Q10, omega-3 fatty acids and beetroot juice concentrate.",1.0
6772,Organics Green Tea With Lemon,Beverages,Tea,18 Herbs,280.0,280.0,Green Tea,,"18 Herbs Organics's Green Tea with Lemon is an antioxidant-rich green tea made from high elevation, rain forest alliance certified green tea leaves, blended with natural lemon peels and packed in chemical-free biodegradable unique round tea bags for a healthy cup of green tea.
18 herbs premium green tea with lemon is produced by a special process ensuring maximum retention of catechins, a prime source of the desired antioxidant properties. Green tea with lemon can benefit your health and potentiate your weight-loss efforts as well.

18 Herbs Organics is a Madurai, South India, based wellness company focusing on research, development and manufacturing of organic health and beauty products. All our products are eco-friendly and sustainable by design. We choose our herbs from either our own organic farms or certified organic farms that are under our strict supervision.

At 18 Herbs, we reject factory-based farming in favour of organic and sustainable practices whose goal is to leave the earth better than when we found it. We work with a network of small farmers across South India, all committed to growing the highest-quality, natural, non-GMO fruits and herbs that are healthy and do not harm our consumers. We are against animal testing, the use of chemicals and synthetic preservatives.",
